election_year,pc_name,pc_no,type_category,state,winning_candidate,party,electors,votes,turnout,margin,margin_percent
2019,Anand,16,GEN,Gujarat,Patel Mitesh Rameshbhai (BAKABHAI),Bharatiya Janta Party,1614307,1108661,0.698,197718,0.178
2019,Anandpur Sahib,6,GEN,Punjab,Manish Tewari,Indian National Congress,1648822,1081727,0.667,46884,0.043
2019,Anantapur,19,,Andhra Pradesh [2014 Onwards],Talari Rangaiah,Yuvajana Sramika Rythu Congress Party,1489758,1342306,0.912,141428,0.105
2019,Anantnag,3,,Jammu & Kashmir,Hasnain Masoodi,Jammu & Kashmir National Conference,1301023,124896,0.097,6676,0.053
2019,Andaman And Nicobar Islands,1,GEN,Andaman & Nicobar Islands,Kuldeep Rai Sharma,Indian National Congress,269360,207296,0.775,1407,0.007
2019,Aonla,24,GEN,Uttar Pradesh [2000 Onwards],Dharmendra Kashyap,Bharatiya Janta Party,1750190,1052795,0.607,113743,0.108
2019,Arakkonam,7,GEN,Tamil Nadu,S. Jagathrakshakan,Dravida Munetra Kazhagam,1461110,1178060,0.815,328956,0.279
2019,Arambagh,29,SC,West Bengal,Aparupa Poddar (AFRIN ALI),All India Trinamool Congress,1631133,1471981,0.915,1142,0.001
2019,Arani,12,GEN,Tamil Nadu,Vishnu Prasad M K,Indian National Congress,1407725,1143907,0.825,230806,0.202
2019,Araria,9,GEN,Bihar [2000 Onwards],Pradeep Kumar Singh,Bharatiya Janta Party,1469717,1169630,0.81,137241,0.117
2019,Arrah,32,GEN,Bihar [2000 Onwards],R. K. Singh,Bharatiya Janta Party,2055316,1080684,0.536,147285,0.136
2019,Aruku,1,,Andhra Pradesh [2014 Onwards],Goddeti. Madhavi,Yuvajana Sramika Rythu Congress Party,1358657,1074538,0.826,224089,0.209
2019,Arunachal East,2,GENP,Arunachal Pradesh,Tapir Gao,Bharatiya Janta Party,335682,293781,0.892,69948,0.238
2019,Arunachal West,1,GENP,Arunachal Pradesh,Kiren Rijiju,Bharatiya Janta Party,458680,358310,0.785,174843,0.488
2019,Asansol,40,GEN,West Bengal,Babul Supriyo,Bharatiya Janta Party,1770467,1238135,0.708,197637,0.16
2019,Aska,19,GEN,Orissa,Pramila Bisoyi,Biju Janata Dal,1494153,1013862,0.69,204707,0.202
2019,Attingal,19,GEN,Kerala,Adv. Adoor Prakash,Indian National Congress,1313675,1004888,0.769,38247,0.038
2019,Aurangabad,19,GEN,Maharashtra,Imtiaz Jaleel Syed,All India Majlis-E-Ittehadul Muslimeen,1762823,1198221,0.683,4492,0.004
2019,Aurangabad,37,GEN,Bihar [2000 Onwards],Sushil Kumar Singh,Bharatiya Janta Party,1737821,941595,0.555,72607,0.077
2019,Autonomous District,3,ST,Assam,Horen Sing Bey,Bharatiya Janta Party,761744,617735,0.822,239626,0.388
2019,Azamgarh,69,GEN,Uttar Pradesh [2000 Onwards],Akhilesh Yadav,Samajwadi Party,1773820,1029112,0.584,259874,0.253
2019,Badaun,23,GEN,Uttar Pradesh [2000 Onwards],Dr. Sanghmitra Maurya,Bharatiya Janta Party,2199914,1081108,0.495,18454,0.017
2019,Bagalkot,3,GEN,Karnataka,Gaddigoudar Parvatagouda Chandanagouda,Bharatiya Janta Party,1688394,1204613,0.72,168187,0.14
2019,Baghpat,11,GEN,Uttar Pradesh [2000 Onwards],Dr. Satyapal Singh,Bharatiya Janta Party,1558020,1044894,0.674,23502,0.022
2019,Baharampur,10,GEN,West Bengal,Adhir Ranjan Chowdhury,Indian National Congress,1746812,1299997,0.752,80696,0.062
2019,Bahraich,56,SC,Uttar Pradesh [2000 Onwards],Akshaibar Lal,Bharatiya Janta Party,1686646,989848,0.595,128752,0.13
2019,Balaghat,15,GEN,Madhya Pradesh [2000 Onwards],Dr Dhal Singh Bisen,Bharatiya Janta Party,1725505,1372018,0.798,242066,0.176
2019,Balasore,6,GEN,Orissa,Pratap Chandra Sarangi,Bharatiya Janta Party,1471650,1157871,0.792,12956,0.011
2019,Ballia,72,GEN,Uttar Pradesh [2000 Onwards],Virendra Singh,Bharatiya Janta Party,1792821,989732,0.557,15519,0.016
2019,Balurghat,6,GEN,West Bengal,Sukanta Majumdar,Bharatiya Janta Party,1543162,1197849,0.785,33293,0.028
2019,Banaskantha,2,GEN,Gujarat,Parbatbhai Savabhai Patel,Bharatiya Janta Party,1512076,1102081,0.737,368296,0.334
2019,Banda,48,GEN,Uttar Pradesh [2000 Onwards],R.K. Singh Patel,Bharatiya Janta Party,1659357,1034549,0.635,58938,0.057
2019,Bangalore Cent,25,GEN,Karnataka,P. C. Mohan,Bharatiya Janta Party,2165307,1197234,0.558,70968,0.059
2019,Bangalore Nort,24,GEN,Karnataka,D.V. Sadananda Gowda,Bharatiya Janta Party,2819424,1559459,0.557,147518,0.095
2019,Bangalore Rura,23,GEN,Karnataka,D.K. Suresh,Indian National Congress,1601076,1621906,1.021,206870,0.128
2019,Bangalore Sout,26,GEN,Karnataka,Tejasvi Surya,Bharatiya Janta Party,2175375,1188491,0.551,331192,0.279
2019,Bangaon,14,SC,West Bengal,Shantanu Thakur,Bharatiya Janta Party,1618541,1407758,0.874,111594,0.079
2019,Banka,27,GEN,Bihar [2000 Onwards],Giridhari Yadav,Janata Dal (United),1687940,995806,0.594,200532,0.201
2019,Bankura,36,GEN,West Bengal,Dr. Subhas Sarkar,Bharatiya Janta Party,1770248,1371855,0.783,174333,0.127
2019,Bansgaon,67,SC,Uttar Pradesh [2000 Onwards],Kamlesh Paswan,Bharatiya Janta Party,1748683,969136,0.562,153468,0.158
2019,Banswara,20,ST,Rajasthan,Kanakmal Katara,Bharatiya Janta Party,1920325,1439671,0.765,305464,0.212
2019,Bapatla,15,,Andhra Pradesh [2014 Onwards],Nandigam Suresh,Yuvajana Sramika Rythu Congress Party,1361646,1266492,0.94,16065,0.013
2019,Barabanki,53,SC,Uttar Pradesh [2000 Onwards],Upendra Singh Rawat,Bharatiya Janta Party,1762832,1155341,0.66,110140,0.095
2019,Baramati,35,GEN,Maharashtra,Supriya Sule,Nationalist Congress Party,2025795,1304728,0.648,155774,0.119
2019,Baramulla,1,,Jammu & Kashmir,Mohammad Akbar Lone,Jammu & Kashmir National Conference,1190745,455550,0.389,30233,0.066
2019,Barasat,17,GEN,West Bengal,Dr. Kakoli Ghoshdastidar,All India Trinamool Congress,1882204,1394766,0.751,109983,0.079
2019,Bardhaman Purb,38,SC,West Bengal,Sunil Kumar Mondal,All India Trinamool Congress,1836635,1439286,0.79,89311,0.062
2019,Bardoli,23,ST,Gujarat,Parbhubhai Nagarbhai Vasava,Bharatiya Janta Party,1779851,1348038,0.77,215447,0.16
2019,Bareilly,25,GEN,Uttar Pradesh [2000 Onwards],Santosh Kumar Gangwar,Bharatiya Janta Party,1760865,1068342,0.609,167282,0.157
2019,Bargarh,1,GEN,Orissa,Suresh Pujari,Bharatiya Janta Party,1530044,1247912,0.825,63939,0.051
2019,Barmer,17,GEN,Rajasthan,Kailash Choudhary,Bharatiya Janta Party,2320339,1422271,0.621,323808,0.228
2019,Barpeta,6,GEN,Assam,Abdul Khaleque,Indian National Congress,1449560,1458549,1.013,140307,0.096
2019,Barrackpore,15,GEN,West Bengal,Arjun Singh,Bharatiya Janta Party,1551157,1104517,0.72,14857,0.013
2019,Basirhat,18,GEN,West Bengal,Nusrat Jahan Ruhi,All India Trinamool Congress,1833511,1433339,0.787,350369,0.244
2019,Bastar,10,ST,Chhattisgarh,Deepak Baij,Indian National Congress,1357443,912846,0.703,38982,0.043
2019,Basti,61,GEN,Uttar Pradesh [2000 Onwards],Harish Chandra Alias Harish Dwivedi,Bharatiya Janta Party,1839900,1054539,0.579,30354,0.029
2019,Bathinda,11,GEN,Punjab,Harsimrat Kaur Badal,Shiromani Akali Dal,1589895,1200810,0.764,21772,0.018
2019,Beed,39,GEN,Maharashtra,Pritam Gopinathrao Munde,Bharatiya Janta Party,1621102,1352399,0.836,168368,0.124
2019,Begusarai,24,GEN,Bihar [2000 Onwards],Giriraj Singh,Bharatiya Janta Party,1942769,1225594,0.641,422217,0.344
2019,Belgaum,2,GEN,Karnataka,Angadi Suresh Channabasappa,Bharatiya Janta Party,1749746,1205229,0.691,391304,0.325
2019,Bellary,9,ST,Karnataka,Y. Devendrappa,Bharatiya Janta Party,1713330,1221926,0.719,55707,0.046
2019,Berhampur,20,GEN,Orissa,Chandra Sekhar Sahu,Biju Janata Dal,1433671,989910,0.701,94844,0.096
2019,Betul,29,ST,Madhya Pradesh [2000 Onwards],Durga Das (D.D.) UIKEY,Bharatiya Janta Party,1702517,1357857,0.811,360241,0.265
2019,Bhadohi,78,GEN,Uttar Pradesh [2000 Onwards],Ramesh Chand,Bharatiya Janta Party,1886673,1039390,0.556,43615,0.042
2019,Bhadrak,7,SC,Orissa,Manjulata Mandal,Biju Janata Dal,1583464,1223754,0.777,28803,0.024
2019,Bhagalpur,26,GEN,Bihar [2000 Onwards],Ajay Kumar Mandal,Janata Dal (United),1811980,1042518,0.593,277630,0.266
2019,Bhandara - Gon,11,GEN,Maharashtra,Sunil Baburao Mendhe,Bharatiya Janta Party,1756518,1244931,0.715,197394,0.159
2019,Bharatpur,9,SC,Rajasthan,Ranjeeta Koli,Bharatiya Janta Party,1897465,1146797,0.607,318399,0.278
2019,Bharuch,22,GEN,Gujarat,Mansukhbhai Dhanjibhai Vasava,Bharatiya Janta Party,1522113,1149725,0.76,334214,0.291
2019,Bhavnagar,15,GEN,Gujarat,Dr.Bharatiben Dhirubhai Shiyal,Bharatiya Janta Party,1734124,1041279,0.61,329519,0.316
2019,Bhilwara,23,GEN,Rajasthan,Subhash Chandra Baheria,Bharatiya Janta Party,1958631,1310513,0.678,612000,0.467
2019,Bhind,2,SC,Madhya Pradesh [2000 Onwards],Sandhya Ray,Bharatiya Janta Party,1711977,960687,0.564,199885,0.208
2019,Bhiwandi,23,GEN,Maharashtra,Kapil Moreshwar Patil,Bharatiya Janta Party,1785952,1005172,0.572,156329,0.156
2019,Bhiwani-Mahend,8,GEN,Haryana,Dharambir Singh S/o Bhale Ram,Bharatiya Janta Party,1566494,1161115,0.743,444463,0.383
2019,Bhongir,14,GEN,Telangana,Komati Reddy Venkat Reddy,Indian National Congress,1544683,1212631,0.793,5219,0.004
2019,Bhopal,19,GEN,Madhya Pradesh [2000 Onwards],Sadhvi Pragya Singh Thakur,Bharatiya Janta Party,2075376,1407954,0.681,364822,0.259
2019,Bhubaneswar,18,GEN,Orissa,Aparajita Sarangi,Bharatiya Janta Party,1600900,1005215,0.632,23839,0.024
2019,Bidar,7,GEN,Karnataka,Bhagwanth Khuba,Bharatiya Janta Party,1740232,1117167,0.643,116834,0.105
2019,Bijapur,4,SC,Karnataka,Jigajinagi Ramesh Chandappa,Bharatiya Janta Party,1777109,1111354,0.632,258038,0.232
2019,Bijnor,4,GEN,Uttar Pradesh [2000 Onwards],Malook Nagar,Bahujan Samaj Party,1619514,1100763,0.682,69941,0.064
2019,Bikaner,2,SC,Rajasthan,Arjun Ram Meghwal,Bharatiya Janta Party,1793022,1099598,0.621,264081,0.24
2019,Bilaspur,5,GEN,Chhattisgarh,Arun Sao,Bharatiya Janta Party,1811606,1209434,0.67,141763,0.117
2019,Birbhum,42,GEN,West Bengal,Satabdi Roy,All India Trinamool Congress,1587802,1449423,0.921,88924,0.061
2019,Bishnupur,37,SC,West Bengal,Khan Saumitra,Bharatiya Janta Party,1740964,1420648,0.824,78047,0.055
2019,Bolangir,10,GEN,Orissa,Sangeeta Kumari Singh Deo,Bharatiya Janta Party,1677774,1306705,0.788,19516,0.015
2019,Bolpur,41,SC,West Bengal,Asit Kumar Mal,All India Trinamool Congress,1864137,1461269,0.791,106402,0.073
2019,Bulandshahr,14,SC,Uttar Pradesh [2000 Onwards],Bhola Singh,Bharatiya Janta Party,1759305,1123629,0.642,290057,0.258
2019,Buldhana,5,GEN,Maharashtra,Jadhav Prataprao Ganpatrao,Shiv Sena,1977994,1120359,0.57,133287,0.119
2019,Burdwan - Durg,39,GEN,West Bengal,S.S Ahluwalia,Bharatiya Janta Party,1905750,1433007,0.762,2439,0.002
2019,Buxar,33,GEN,Bihar [2000 Onwards],Ashwini Kumar Choubey,Bharatiya Janta Party,1806004,986861,0.556,117609,0.119
2019,Chalakudy,11,GEN,Kerala,Benny Behanan,Indian National Congress,1163476,990224,0.858,132274,0.134
2019,Chamarajanagar,22,SC,Karnataka,V. Srinivas Prasad,Bharatiya Janta Party,1669209,1270658,0.769,1817,0.001
2019,Chandauli,76,GEN,Uttar Pradesh [2000 Onwards],Dr. Mahendra Nath Pandey,Bharatiya Janta Party,1696059,1084961,0.646,13959,0.013
2019,Chandigarh,1,GEN,Chandigarh,Kirron Kher,Bharatiya Janta Party,615214,456568,0.749,46970,0.103
2019,Chandni Chowk,1,GEN,Delhi [1977 Onwards],"Patni, Nitai Chand",Bharatiya Janta Party,1447228,980390,0.681,228145,0.233
2019,Chandrapur,13,GEN,Maharashtra,Balubhau Alias Suresh Narayan Dhanorkar,Indian National Congress,1846431,1238474,0.677,44763,0.036
2019,Chatra,4,GEN,Jharkhand,Sunil Kumar Singh,Bharatiya Janta Party,1375612,925937,0.679,377871,0.408
2019,Chelvella,10,GEN,Telangana,Dr. G. Ranjith Reddy,Telangana Rashtra Samithi,2302163,1300194,0.569,14317,0.011
2019,Chennai Centra,4,GEN,Tamil Nadu,Dayanidhi Maran,Dravida Munetra Kazhagam,1316388,785450,0.607,301520,0.384
2019,Chennai North,2,GEN,Tamil Nadu,Dr. Kalanidhi Veeraswamy,Dravida Munetra Kazhagam,1444753,955545,0.672,461518,0.483
2019,Chennai South,3,GEN,Tamil Nadu,T.Sumathy (A) THAMIZHACHI THANGAPANDIAN,Dravida Munetra Kazhagam,1916378,1125857,0.596,262223,0.233
2019,Chhindwara,16,GEN,Madhya Pradesh [2000 Onwards],Nakul Kamal Nath,Indian National Congress,1480503,1248031,0.857,37536,0.03
2019,Chhota Udaipur,21,ST,Gujarat,Rathva Gitaben Vajesingbhai,Bharatiya Janta Party,1433397,1232459,0.883,377943,0.307
2019,Chidambaram,27,SC,Tamil Nadu,Thirumaavalavan Thol,Viduthalai Chiruthaigal Katchi,1459769,1153192,0.801,3219,0.003
2019,Chikkballapur,27,GEN,Karnataka,B.N.Bache Gowda,Bharatiya Janta Party,1804143,1386963,0.773,182110,0.131
2019,Chikkodi,1,GEN,Karnataka,Annasaheb Shankar Jolle,Bharatiya Janta Party,1574203,1217549,0.78,118877,0.098
2019,Chitradurga,18,SC,Karnataka,A Narayanaswamy,Bharatiya Janta Party,1736643,1245950,0.72,80178,0.064
2019,Chittoor,25,,Andhra Pradesh [2014 Onwards],N. Reddeppa,Yuvajana Sramika Rythu Congress Party,1430405,1319472,0.937,137271,0.104
2019,Chittorgarh,21,GEN,Rajasthan,Chandra Prakash Joshi,Bharatiya Janta Party,1982095,1458760,0.745,576247,0.395
2019,Churu,3,GEN,Rajasthan,Rahul Kaswan,Bharatiya Janta Party,1962475,1328422,0.682,334402,0.252
2019,Coimbatore,20,GEN,Tamil Nadu,Natarajan. P.R,Communist Party Of India (Marxist),1909712,1250885,0.667,179143,0.143
2019,Cooch Behar,1,SC,West Bengal,Nisith Pramanik,Bharatiya Janta Party,1687773,1524683,0.912,54231,0.036
2019,Cuddalore,26,GEN,Tamil Nadu,T. R. V .S. Ramesh,Dravida Munetra Kazhagam,1342320,1043202,0.784,143983,0.138
2019,Cuttack,14,GEN,Orissa,Bhartruhari Mahtab,Biju Janata Dal,1460895,1059490,0.73,121201,0.114
2019,Dadra And Nagar Haveli,1,GEN,Dadra & Nagar Haveli,Delkar Mohanbhai Sanjibhai,Independent,196617,198983,1.027,9001,0.045
2019,Dahod,19,ST,Gujarat,Jashvantsinh Sumanbhai Bhabhor,Bharatiya Janta Party,1542941,1063212,0.71,127596,0.12
2019,Dakshina Kanna,17,GEN,Karnataka,Nalin Kumar Kateel,Bharatiya Janta Party,1698859,1345039,0.796,274621,0.204
2019,Daman And Diu,1,GEN,Daman & Diu,Lalubhai Babubhai Patel,Bharatiya Janta Party,111827,87469,0.796,9942,0.114
2019,Damoh,7,GEN,Madhya Pradesh [2000 Onwards],Prahalad Singh Patel,Bharatiya Janta Party,1737702,1164226,0.674,353411,0.304
2019,Darbhanga,14,GEN,Bihar [2000 Onwards],Gopal Jee Thakur,Bharatiya Janta Party,1644671,964996,0.599,267979,0.278
2019,Darjeeling,4,GEN,West Bengal,Raju Bista,Bharatiya Janta Party,1519531,1267270,0.841,413443,0.326
2019,Dausa,11,ST,Rajasthan,Jaskaur Meena,Bharatiya Janta Party,1692217,1062834,0.632,78444,0.074
2019,Davanagere,13,GEN,Karnataka,G M Siddeshwar,Bharatiya Janta Party,1613781,1194586,0.742,169702,0.142
2019,Deoria,66,GEN,Uttar Pradesh [2000 Onwards],Ramapati Ram Tripathi,Bharatiya Janta Party,1751752,1015363,0.587,249931,0.246
2019,Dewas,21,SC,Madhya Pradesh [2000 Onwards],Mahendra Singh Solanky,Bharatiya Janta Party,1718488,1398946,0.819,372249,0.266
2019,Dhanbad,7,GEN,Jharkhand,Pashupati Nath Singh,Bharatiya Janta Party,2050314,1252817,0.613,486194,0.388
2019,Dhar,25,ST,Madhya Pradesh [2000 Onwards],Chattarsingh Darbar,Bharatiya Janta Party,1752846,1344132,0.777,156029,0.116
2019,Dharmapuri,10,GEN,Tamil Nadu,Dnv Senthilkumar. S.,Dravida Munetra Kazhagam,1453257,1223205,0.851,70753,0.058
2019,Dharwad,11,GEN,Karnataka,Pralhad Joshi,Bharatiya Janta Party,1687290,1213505,0.721,205072,0.169
2019,Dhaurahra,29,GEN,Uttar Pradesh [2000 Onwards],Rekha Verma,Bharatiya Janta Party,1604211,1063840,0.67,160611,0.151
2019,Dhenkanal,9,GEN,Orissa,Mahesh Sahoo,Biju Janata Dal,1461182,1131522,0.782,35412,0.031
2019,Dhubri,4,GEN,Assam,Badruddin Ajmal,All India United Democratic Front,1799561,1685005,0.941,226258,0.134
2019,Dhule,2,GEN,Maharashtra,Bhamre Subhash Ramrao,Bharatiya Janta Party,1787801,1085038,0.608,229243,0.211
2019,Diamond Harbou,21,GEN,West Bengal,Abhishek Banerjee,All India Trinamool Congress,1873955,1409002,0.761,320594,0.228
2019,Dibrugarh,13,GEN,Assam,Rameswar Teli,Bharatiya Janta Party,1265748,1015748,0.819,364566,0.359
2019,Dindigul,22,GEN,Tamil Nadu,"Velusamy, P.",Dravida Munetra Kazhagam,1518633,1160046,0.773,538972,0.465
2019,Dindori,20,ST,Maharashtra,Dr. Bharati Pravin Pawar,Bharatiya Janta Party,1651955,1137631,0.694,198779,0.175
2019,Domariyaganj,60,GEN,Uttar Pradesh [2000 Onwards],Jagdambika Pal,Bharatiya Janta Party,1894047,985269,0.526,105321,0.107
2019,Dum Dum,16,GEN,West Bengal,Sougata Ray,All India Trinamool Congress,1699710,1204660,0.717,53002,0.044
2019,Dumka,2,ST,Jharkhand,Sunil Soren,Bharatiya Janta Party,1349843,1025968,0.771,47590,0.046
2019,Durg,7,GEN,Chhattisgarh,Vijay Baghel,Bharatiya Janta Party,1878677,1391996,0.743,391978,0.282
2019,East Delhi,3,GEN,Delhi [1977 Onwards],Jadunandan Prasad,Bharatiya Janta Party,1829578,1257821,0.69,391222,0.311
2019,Eluru,10,,Andhra Pradesh [2014 Onwards],Kotagiri Sridhar,Yuvajana Sramika Rythu Congress Party,1418277,1327923,0.953,165925,0.125
2019,Ernakulam,12,GEN,Kerala,Hibi Eden,Indian National Congress,1190575,967203,0.817,169153,0.175
2019,Erode,17,GEN,Tamil Nadu,Ganeshamurthi A,Dravida Munetra Kazhagam,1427534,1067863,0.758,210618,0.197
2019,Etah,22,GEN,Uttar Pradesh [2000 Onwards],Rajveer Singh (Raju Bhaiya),Bharatiya Janta Party,1587949,999607,0.633,122670,0.123
2019,Etawah,41,SC,Uttar Pradesh [2000 Onwards],Dr Ram Shankar Katheria,Bharatiya Janta Party,1714935,1027815,0.603,64437,0.063
2019,Faizabad,54,GEN,Uttar Pradesh [2000 Onwards],Lallu Singh,Bharatiya Janta Party,1783699,1087121,0.615,65477,0.06
2019,Faridabad,10,GEN,Haryana,Krishan Pal,Bharatiya Janta Party,1926323,1327295,0.692,638239,0.481
2019,Faridkot,9,SC,Punjab,Mohammad Sadique,Indian National Congress,1515062,974947,0.656,83256,0.085
2019,Farrukhabad,40,GEN,Uttar Pradesh [2000 Onwards],Mukesh Rajput,Bharatiya Janta Party,1661488,1002953,0.608,221702,0.221
2019,Fatehgarh Sahi,8,SC,Punjab,Amar Singh,Indian National Congress,1470008,985948,0.68,93898,0.095
2019,Fatehpur,49,GEN,Uttar Pradesh [2000 Onwards],Niranjan Jyoti,Bharatiya Janta Party,1783535,1043655,0.593,198205,0.19
2019,Fatehpur Sikri,19,GEN,Uttar Pradesh [2000 Onwards],Rajkumar Chahar,Bharatiya Janta Party,1660405,1037151,0.631,495065,0.477
2019,Ferozpur,10,GEN,Punjab,Sukhbir Singh Badal,Shiromani Akali Dal,1587296,1172033,0.748,198850,0.17
2019,Firozabad,20,GEN,Uttar Pradesh [2000 Onwards],Dr. Chandra Sen Jadon,Bharatiya Janta Party,1698385,1075866,0.637,28781,0.027
2019,Gadchiroli-Chi,12,ST,Maharashtra,Ashok Mahadeorao Nete,Bharatiya Janta Party,1522662,1142698,0.767,77526,0.068
2019,Gandhinagar,6,GEN,Gujarat,Amit Shah,Bharatiya Janta Party,1874564,1284090,0.693,557014,0.434
2019,Ganganagar,1,SC,Rajasthan,Nihal Chand,Bharatiya Janta Party,1901409,1451765,0.772,406978,0.28
2019,Garhwal,2,GEN,Uttarakhand,Tirath Singh Rawat,Bharatiya Janta Party,1295238,742784,0.583,302669,0.407
2019,Gauhati,7,GEN,Assam,Queen Oja,Bharatiya Janta Party,1930145,1763757,0.919,345606,0.196
2019,Gautam Buddh N,13,GEN,Uttar Pradesh [2000 Onwards],Dr. Mahesh Sharma,Bharatiya Janta Party,2107718,1392952,0.665,336922,0.242
2019,Gaya,38,SC,Bihar [2000 Onwards],Vijay Kumar,Janata Dal (United),1698772,957248,0.581,152426,0.159
2019,Ghatal,32,GEN,West Bengal,Adhikari Deepak (DEV),All India Trinamool Congress,1931027,1488818,0.778,107973,0.073
2019,Ghaziabad,12,GEN,Uttar Pradesh [2000 Onwards],Vijay Kumar Singh,Bharatiya Janta Party,2573715,1524456,0.595,501500,0.329
2019,Ghazipur,75,GEN,Uttar Pradesh [2000 Onwards],Afzal Ansari,Bahujan Samaj Party,1832844,1105627,0.607,119392,0.108
2019,Ghosi,70,GEN,Uttar Pradesh [2000 Onwards],Atul Kumar Singh,Bahujan Samaj Party,1945291,1140781,0.589,122568,0.107
2019,Giridih,6,GEN,Jharkhand,Chandra Prakash Choudhary,All Jharkhand Students Union,1625806,1106918,0.693,248347,0.224
2019,Godda,3,GEN,Jharkhand,Nishikant Dubey,Bharatiya Janta Party,1683948,1194036,0.72,184227,0.154
2019,Gonda,59,GEN,Uttar Pradesh [2000 Onwards],Kirti Vardhan Singh Alias Raja Bhaiya,Bharatiya Janta Party,1744625,923816,0.534,166360,0.18
2019,Gopalganj,17,SC,Bihar [2000 Onwards],Dr. Alok Kumar Suman,Janata Dal (United),1832200,1024876,0.588,286434,0.279
2019,Gorakhpur,64,GEN,Uttar Pradesh [2000 Onwards],Ravindra Shyamnarayan Shukla Alias Ravi Kishan,Bharatiya Janta Party,1960935,1184635,0.608,301664,0.255
2019,Gulbarga,5,SC,Karnataka,Dr. Umesh G Jadhav,Bharatiya Janta Party,1920070,1189361,0.625,95452,0.08
2019,Guna,4,GEN,Madhya Pradesh [2000 Onwards],"Krishna Pal Singh ""dr. K. P. Yadav""",Bharatiya Janta Party,1631451,1178423,0.73,125549,0.107
2019,Guntur,13,,Andhra Pradesh [2014 Onwards],Jayadev Galla,Telugu Desam,1486993,1351474,0.913,4205,0.003
2019,Gurdaspur,1,GEN,Punjab,Sunny Deol,Bharatiya Janta Party,1535937,1103887,0.725,82459,0.075
2019,Gurgaon,9,GEN,Haryana,Rao Inderjit Singh,Bharatiya Janta Party,1990711,1446509,0.729,386256,0.267
2019,Gwalior,3,GEN,Madhya Pradesh [2000 Onwards],Vivek Narayan Shejwalkar,Bharatiya Janta Party,1938511,1196096,0.62,146842,0.123
2019,Hajipur,21,SC,Bihar [2000 Onwards],Pashu Pati Kumar Paras,Lok Jan Shakti Party,1810137,1006817,0.57,205449,0.204
2019,Hamirpur,47,GEN,Uttar Pradesh [2000 Onwards],Kunwar Pushpendra Singh Chandel,Bharatiya Janta Party,1715940,1089778,0.644,248652,0.228
2019,Hamirpur,3,GEN,Himachal Pradesh,Anurag Singh Thakur,Bharatiya Janta Party,1247699,988765,0.799,399572,0.404
2019,Hardoi,31,SC,Uttar Pradesh [2000 Onwards],Jai Prakash,Bharatiya Janta Party,1775274,1057558,0.602,132474,0.125
2019,Hardwar,5,GEN,Uttarakhand,Ramesh Pokhriyal 'nishank',Bharatiya Janta Party,1785889,1271030,0.715,258729,0.204
2019,Hassan,16,GEN,Karnataka,Prajwal Revanna,Janata Dal (Secular),1630952,1277552,0.791,141324,0.111
2019,Hathras,16,SC,Uttar Pradesh [2000 Onwards],Rajvir Diler,Bharatiya Janta Party,1799499,1150294,0.644,260208,0.226
2019,Hatkanangle,48,GEN,Maharashtra,Dhairyasheel Sambhajirao Mane,Shiv Sena,1693449,1252211,0.744,96039,0.077
2019,Haveri,10,GEN,Karnataka,Udasi. S.C.,Bharatiya Janta Party,1680025,1266679,0.758,140882,0.111
2019,Hazaribagh,14,GEN,Jharkhand,Jayant Sinha,Bharatiya Janta Party,1518831,1080929,0.717,479548,0.444
2019,Hindupur,20,,Andhra Pradesh [2014 Onwards],Kuruva Gorantla Madhav,Yuvajana Sramika Rythu Congress Party,1434282,1338514,0.945,140748,0.105
2019,Hingoli,15,GEN,Maharashtra,Hemant Patil,Shiv Sena,1659433,1157516,0.7,277856,0.24
